grunnkrets_id,all_households,singles,couple_without_children,couple_with_children,other_households,single_parent_with_children
18480211,449600,248500,562900,849500,792000,371700
6270403,576700,302900,655700,817400,807200,430000
18480203,449600,248500,562900,849500,792000,371700
16170213,443100,255700,570200,774300,760400,394200
16170214,443100,255700,570200,774300,760400,394200
16170207,443100,255700,570200,774300,760400,394200
16170206,443100,255700,570200,774300,760400,394200
16170208,443100,255700,570200,774300,760400,394200
18480205,449600,248500,562900,849500,792000,371700
18480201,449600,248500,562900,849500,792000,371700
16170212,443100,255700,570200,774300,760400,394200
6270407,576700,302900,655700,817400,807200,430000
6270401,576700,302900,655700,817400,807200,430000
6270408,576700,302900,655700,817400,807200,430000
6021051,663600,300700,655700,862100,839000,431000
6021002,663600,300700,655700,862100,839000,431000
6021029,663600,300700,655700,862100,839000,431000
6021039,663600,300700,655700,862100,839000,431000
6021027,663600,300700,655700,862100,839000,431000
6021011,663600,300700,655700,862100,839000,431000
6021026,663600,300700,655700,862100,839000,431000
6021046,663600,300700,655700,862100,839000,431000
6270402,576700,302900,655700,817400,807200,430000
17140508,406100,261200,562900,744600,715700,354800
17140507,406100,261200,562900,744600,715700,354800
17140506,406100,261200,562900,744600,715700,354800
17140505,406100,261200,562900,744600,715700,354800
17140501,406100,261200,562900,744600,715700,354800
2190113,488500,330200,703700,915700,775200,485400
2190120,488500,330200,703700,915700,775200,485400
6270406,576700,302900,655700,817400,807200,430000
18480202,449600,248500,562900,849500,792000,371700
8061505,566200,284400,611800,872100,844400,394500
18480204,449600,248500,562900,849500,792000,371700
11240503,604300,314600,695000,924200,931400,452100
2190102,488500,330200,703700,915700,775200,485400
2190108,488500,330200,703700,915700,775200,485400
2190112,488500,330200,703700,915700,775200,485400
2190111,488500,330200,703700,915700,775200,485400
12600207,514300,267000,572500,754300,826700,380500
12600205,514300,267000,572500,754300,826700,380500
12600209,514300,267000,572500,754300,826700,380500
2190109,488500,330200,703700,915700,775200,485400
11330107,565400,285700,654800,787100,904600,348600
11330103,565400,285700,654800,787100,904600,348600
11330105,565400,285700,654800,787100,904600,348600
11330115,565400,285700,654800,787100,904600,348600
12600208,514300,267000,572500,754300,826700,380500
12600216,514300,267000,572500,754300,826700,380500
16170203,443100,255700,570200,774300,760400,394200
8061504,566200,284400,611800,872100,844400,394500
11330111,565400,285700,654800,787100,904600,348600
2190104,488500,330200,703700,915700,775200,485400
2190114,488500,330200,703700,915700,775200,485400
2190121,488500,330200,703700,915700,775200,485400
11240502,604300,314600,695000,924200,931400,452100
11240504,604300,314600,695000,924200,931400,452100
18480210,449600,248500,562900,849500,792000,371700
18480212,449600,248500,562900,849500,792000,371700
16170209,443100,255700,570200,774300,760400,394200
16170215,443100,255700,570200,774300,760400,394200
16170204,443100,255700,570200,774300,760400,394200
16170210,443100,255700,570200,774300,760400,394200
16170211,443100,255700,570200,774300,760400,394200
6270405,576700,302900,655700,817400,807200,430000
6270404,576700,302900,655700,817400,807200,430000
11330101,565400,285700,654800,787100,904600,348600
2190110,488500,330200,703700,915700,775200,485400
2190115,488500,330200,703700,915700,775200,485400
11330106,565400,285700,654800,787100,904600,348600
11330116,565400,285700,654800,787100,904600,348600
2190117,488500,330200,703700,915700,775200,485400
11240501,604300,314600,695000,924200,931400,452100
11030912,484900,327100,669400,829500,721800,418900
11030910,484900,327100,669400,829500,721800,418900
11030913,484900,327100,669400,829500,721800,418900
4030107,425300,277300,613200,748000,721700,394400
4030104,425300,277300,613200,748000,721700,394400
4030106,425300,277300,613200,748000,721700,394400
2140302,581100,281500,649300,803100,843800,478000
2140301,581100,281500,649300,803100,843800,478000
4030105,425300,277300,613200,748000,721700,394400
4030103,425300,277300,613200,748000,721700,394400
4030112,425300,277300,613200,748000,721700,394400
2360308,570100,298100,613200,772300,821300,416700
15450103,505800,274200,530900,808400,772000,430900
15450111,505800,274200,530900,808400,772000,430900
15450108,505800,274200,530900,808400,772000,430900
15450105,505800,274200,530900,808400,772000,430900
15450109,505800,274200,530900,808400,772000,430900
15450104,505800,274200,530900,808400,772000,430900
12590202,513900,258100,608600,790100,699300,323600
2140303,581100,281500,649300,803100,843800,478000
4030102,425300,277300,613200,748000,721700,394400
4030109,425300,277300,613200,748000,721700,394400
4030101,425300,277300,613200,748000,721700,394400
11240203,577400,300100,627800,884600,889000,391100
15450110,505800,274200,530900,808400,772000,430900
15450102,505800,274200,530900,808400,772000,430900
15450107,505800,274200,530900,808400,772000,430900
15450101,505800,274200,530900,808400,772000,430900
20120203,525000,283500,582100,0,735500,0
20120204,525000,283500,582100,0,735500,0
20120201,525000,283500,582100,0,735500,0
18700306,543800,277200,608600,752700,751600,400900
18700304,543800,277200,608600,752700,751600,400900
18700309,543800,277200,608600,752700,751600,400900
18700301,543800,277200,608600,752700,751600,400900
18700303,543800,277200,608600,752700,751600,400900
18700305,543800,277200,608600,752700,751600,400900
18700302,543800,277200,608600,752700,751600,400900
18700307,543800,277200,608600,752700,751600,400900
18700310,543800,277200,608600,752700,751600,400900
12590203,513900,258100,608600,790100,699300,323600
15450106,505800,274200,530900,808400,772000,430900
12590201,513900,258100,608600,790100,699300,323600
12590205,513900,258100,608600,790100,699300,323600
3012401,387500,318700,608600,628400,563600,355800
11030914,484900,327100,669400,829500,721800,418900
11030905,484900,327100,669400,829500,721800,418900
11030911,484900,327100,669400,829500,721800,418900
11030909,484900,327100,669400,829500,721800,418900
2350802,579000,321600,636500,834800,796400,411300
2350803,579000,321600,636500,834800,796400,411300
3012402,387500,318700,608600,628400,563600,355800
2350804,579000,321600,636500,834800,796400,411300
2350805,579000,321600,636500,834800,796400,411300
2360311,570100,298100,613200,772300,821300,416700
2360301,570100,298100,613200,772300,821300,416700
2360307,570100,298100,613200,772300,821300,416700
2360303,570100,298100,613200,772300,821300,416700
2360304,570100,298100,613200,772300,821300,416700
2360302,570100,298100,613200,772300,821300,416700
2350801,579000,321600,636500,834800,796400,411300
3012410,387500,318700,608600,628400,563600,355800
3012409,387500,318700,608600,628400,563600,355800
3012406,387500,318700,608600,628400,563600,355800
12590206,513900,258100,608600,790100,699300,323600
18540108,446400,258300,584400,736500,840400,348500
3012408,387500,318700,608600,628400,563600,355800
18540121,446400,258300,584400,736500,840400,348500
18540106,446400,258300,584400,736500,840400,348500
18540123,446400,258300,584400,736500,840400,348500
18540104,446400,258300,584400,736500,840400,348500
18540125,446400,258300,584400,736500,840400,348500
18540101,446400,258300,584400,736500,840400,348500
18540110,446400,258300,584400,736500,840400,348500
18540111,446400,258300,584400,736500,840400,348500
18540117,446400,258300,584400,736500,840400,348500
18540114,446400,258300,584400,736500,840400,348500
3012403,387500,318700,608600,628400,563600,355800
3012407,387500,318700,608600,628400,563600,355800
3012405,387500,318700,608600,628400,563600,355800
3012404,387500,318700,608600,628400,563600,355800
12590204,513900,258100,608600,790100,699300,323600
4030111,425300,277300,613200,748000,721700,394400
4030110,425300,277300,613200,748000,721700,394400
4030108,425300,277300,613200,748000,721700,394400
16012109,497400,293000,614100,858400,778000,413400
18450206,518200,269800,576600,0,764900,0
18450202,518200,269800,576600,0,764900,0
16012101,497400,293000,614100,858400,778000,413400
5021009,510600,257400,546000,682300,738300,391700
5021003,510600,257400,546000,682300,738300,391700
5021002,510600,257400,546000,682300,738300,391700
16012107,497400,293000,614100,858400,778000,413400
18600303,470000,252100,614100,786900,753700,418900
18600302,470000,252100,614100,786900,753700,418900
18600304,470000,252100,614100,786900,753700,418900
11330102,565400,285700,654800,787100,904600,348600
11330118,565400,285700,654800,787100,904600,348600
11330104,565400,285700,654800,787100,904600,348600
11330117,565400,285700,654800,787100,904600,348600
11330109,565400,285700,654800,787100,904600,348600
18600305,470000,252100,614100,786900,753700,418900
16012111,497400,293000,614100,858400,778000,413400
16012108,497400,293000,614100,858400,778000,413400
16012119,497400,293000,614100,858400,778000,413400
11030907,484900,327100,669400,829500,721800,418900
11030901,484900,327100,669400,829500,721800,418900
11330113,565400,285700,654800,787100,904600,348600
20230108,421600,260900,544600,697500,752400,348800
20230105,421600,260900,544600,697500,752400,348800
20230101,421600,260900,544600,697500,752400,348800
20230103,421600,260900,544600,697500,752400,348800
20230102,421600,260900,544600,697500,752400,348800
16012105,497400,293000,614100,858400,778000,413400
16012106,497400,293000,614100,858400,778000,413400
16012117,497400,293000,614100,858400,778000,413400
16012115,497400,293000,614100,858400,778000,413400
16012114,497400,293000,614100,858400,778000,413400
16012104,497400,293000,614100,858400,778000,413400
20230104,421600,260900,544600,697500,752400,348800
16012110,497400,293000,614100,858400,778000,413400
16012103,497400,293000,614100,858400,778000,413400
5360502,402500,255100,490600,815500,0,0
5360503,402500,255100,490600,815500,0,0
5360504,402500,255100,490600,815500,0,0
18600306,470000,252100,614100,786900,753700,418900
16240205,482500,252200,522600,791700,0,0
16240201,482500,252200,522600,791700,0,0
16240202,482500,252200,522600,791700,0,0
16240204,482500,252200,522600,791700,0,0
4300303,362600,265400,519400,0,612100,0
4300302,362600,265400,519400,0,612100,0
4300307,362600,265400,519400,0,612100,0
4300304,362600,265400,519400,0,612100,0
4300301,362600,265400,519400,0,612100,0
4300306,362600,265400,519400,0,612100,0
16210202,464100,282000,627800,787500,744700,394300
16210201,464100,282000,627800,787500,744700,394300
16210205,464100,282000,627800,787500,744700,394300
16210206,464100,282000,627800,787500,744700,394300
11240202,577400,300100,627800,884600,889000,391100
11240201,577400,300100,627800,884600,889000,391100
4300305,362600,265400,519400,0,612100,0
16240203,482500,252200,522600,791700,0,0
2360306,570100,298100,613200,772300,821300,416700
18530101,460600,252100,587600,771200,650300,367300
18530114,460600,252100,587600,771200,650300,367300
18600301,470000,252100,614100,786900,753700,418900
5360501,402500,255100,490600,815500,0,0
18530103,460600,252100,587600,771200,650300,367300
18530110,460600,252100,587600,771200,650300,367300
18530109,460600,252100,587600,771200,650300,367300
18530117,460600,252100,587600,771200,650300,367300
18530111,460600,252100,587600,771200,650300,367300
18530105,460600,252100,587600,771200,650300,367300
8170303,470900,255500,519400,728300,0,0
18450204,518200,269800,576600,0,764900,0
18450205,518200,269800,576600,0,764900,0
18450203,518200,269800,576600,0,764900,0
8170301,470900,255500,519400,728300,0,0
8170302,470900,255500,519400,728300,0,0
8170304,470900,255500,519400,728300,0,0
18530108,460600,252100,587600,771200,650300,367300
18530115,460600,252100,587600,771200,650300,367300
18530113,460600,252100,587600,771200,650300,367300
19330108,427000,246700,521000,755800,820600,387500
14200105,551700,270300,0,0,0,0
12520102,544700,304400,682200,811000,0,0
16017502,523600,285800,610800,759000,748400,408600
16017518,523600,285800,610800,759000,748400,408600
16017503,523600,285800,610800,759000,748400,408600
16017513,523600,285800,610800,759000,748400,408600
16017521,523600,285800,610800,759000,748400,408600
16017523,523600,285800,610800,759000,748400,408600
16017501,523600,285800,610800,759000,748400,408600
16017506,523600,285800,610800,759000,748400,408600
16017505,523600,285800,610800,759000,748400,408600
16017511,523600,285800,610800,759000,748400,408600
19310203,482000,302600,578800,740900,839700,355400
19310202,482000,302600,578800,740900,839700,355400
19310201,482000,302600,578800,740900,839700,355400
1061906,417900,238300,546800,645500,668400,374400
1061903,417900,238300,546800,645500,668400,374400
1061905,417900,238300,546800,645500,668400,374400
1061904,417900,238300,546800,645500,668400,374400
1061902,417900,238300,546800,645500,668400,374400
1061901,417900,238300,546800,645500,668400,374400
18050604,531300,284600,646000,758800,779500,407300
18050602,531300,284600,646000,758800,779500,407300
18050603,531300,284600,646000,758800,779500,407300
18050601,531300,284600,646000,758800,779500,407300
16017508,523600,285800,610800,759000,748400,408600
18050605,531300,284600,646000,758800,779500,407300
16017522,523600,285800,610800,759000,748400,408600
