grunnkrets_id,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90
8060506,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2370208,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350703,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013712,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130217,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,9,9,8,7,6,6,6,6,7,7,8,9,9,9,9,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,11,11,11,11,11,10,10,9,9,8,7,7,6,5,5,4,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0
2200806,8,8,8,8,7,7,6,6,6,6,6,6,7,7,8,9,9,10,9,9,8,7,7,7,7,8,8,9,9,9,10,10,10,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,8,8,8,8,7,7,7,7,8,8,9,9,10,10,10,10,9,9,8,8,7,6,6,5,5,5,4,4,3,3,3,2,2,2,1,1
8051008,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,9,10,11,11,11,11,11,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,7,7,6,5,5,4,3,3,3,2
8280202,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
17510310,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
14490101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7020203,8,8,8,8,8,8,8,9,9,10,11,12,13,14,15,15,16,16,15,14,12,11,9,8,7,7,7,7,7,7,7,8,8,9,9,10,11,11,12,12,13,13,13,13,13,14,14,13,13,13,13,13,13,12,12,12,11,11,11,11,11,11,11,11,12,12,13,13,14,14,13,13,12,11,10,10,9,9,9,9,8,8,8,8,7,7,6,5,4,4,3
5280108,9,9,9,9,9,8,8,7,7,6,6,5,5,5,5,6,6,6,7,8,8,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,8,9,9,10,11,11,12,12,12,11,11,10,9,8,7,6,6,5,5,5,5,4,4,4,4,3,3,2,2,2
16480212,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,3,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,2,2,2,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0
5290308,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
7040905,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,6,7,9,10,11,11,12,12,12,12,11,11,10,10,9,9,8,8,7,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1
19190103,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
8290110,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,2,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
9064302,10,10,10,10,10,10,10,10,10,10,10,10,11,11,12,13,13,14,15,15,15,15,15,14,13,12,11,11,10,9,9,9,9,9,9,10,10,10,11,11,11,12,12,12,12,12,12,13,12,12,12,12,12,11,11,11,10,9,9,8,8,7,7,7,6,6,6,6,6,6,5,5,5,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1
20200203,6,6,6,6,6,6,6,6,7,7,7,8,8,9,9,9,10,9,9,8,7,7,6,6,7,7,8,9,9,9,10,10,9,9,9,9,8,8,8,8,8,7,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,9,9,9,9,8,8,8,7,7,7,6,6,5,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0
12011923,8,8,8,8,7,7,7,6,6,5,5,6,6,6,7,7,8,8,7,7,6,5,5,5,6,6,7,8,9,9,9,9,9,9,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,5,5,5,5,5,5,5,6,7,7,7,7,7,7,6,5,5,4,3,3,2,2,2,1,1,1,1,1,1,0,0,0,0
4120127,8,8,8,8,8,8,9,9,9,10,10,11,12,12,13,14,14,14,14,13,12,11,10,10,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,7,7,6,6,6,5,5,5,5,4,4,5,5,5,5,5,4,4,3,3,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1
4390101,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
8061813,9,9,9,9,9,8,8,8,7,7,7,8,8,9,9,10,10,10,10,9,8,8,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,9,9,8,7,7,6,5,5,4,4,4,4,4,5,5,5,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0
14450209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2270302,6,6,6,6,6,6,5,5,5,5,5,6,6,6,7,7,7,7,6,6,5,4,4,4,5,6,7,8,8,9,9,9,9,9,8,8,8,7,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,8,8,7,7,6,5,5,5,5,5,6,6,7,7,7,7,6,6,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1
18150102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5020703,11,11,11,11,11,12,12,12,12,13,13,13,13,12,11,11,10,8,7,5,4,3,2,2,3,3,4,5,6,7,8,9,9,10,10,11,11,11,11,11,11,11,10,10,9,9,8,8,7,6,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
8290109,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
19190102,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4121205,10,10,10,11,11,11,11,11,11,11,11,10,10,9,8,7,7,7,7,8,9,10,11,11,11,10,10,9,9,8,8,8,8,8,9,9,9,9,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,11,11,11,10,10,9,9,8,7,6,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1
2130109,9,9,9,9,9,8,8,7,6,6,6,5,6,6,6,7,7,7,7,6,5,5,5,5,6,6,7,8,8,9,9,9,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,7,7,7,6,6,6,5,5,5,5,4,4,4,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0
20110102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
2140107,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,7,7,6,6,6,6,6,7,7,8,8,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,9,9,9,9,8,8,8,7,7,7,6,6,6,6,5,5,5,4,4,4,3,3,3,2,2,2,2,1,1,1,1
17510308,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
19170106,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0
15110109,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0
8280304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
3013902,4,4,4,4,4,4,4,4,4,4,4,5,6,6,7,8,8,8,8,8,8,7,7,7,8,8,9,10,10,10,10,10,10,9,9,8,7,7,6,6,5,5,5,5,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,6,6,5,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
19170204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
15050901,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
15110209,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0
7090904,9,9,9,9,9,9,8,8,8,8,8,9,9,10,11,11,12,12,12,11,11,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,8,7,7,6,6,6,5,5,5,4,4,4,3,3,2,2,2,2
7040504,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,9,8,7,6,5,5,5,6,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,11,11,12,13,13,14,15,16,16,15,14,13,11,10,8,7,6,5,5,4,4,4,4,4,3,3,3,2,2,2,2
7190204,9,9,9,9,9,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,9,9,8,8,8,8,8,9,9,10,10,11,11,11,12,12,12,12,12,12,11,11,11,10,10,10,9,9,9,9,8,8,8,8,8,9,9,9,8,8,8,8,7,7,7,6,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,4,4,3,3,2
14490204,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
19190101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
11490104,11,11,11,11,11,11,10,10,9,9,9,8,8,8,8,8,8,8,8,7,7,6,6,6,7,7,8,8,9,9,9,9,9,9,9,9,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,5,5,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2
4030609,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,9,9,9,8,8,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,11,11,11,11,11,11,11,11,11,11,10,10,9,9,9,9,9,9,10,10,11,11,11,11,10,9,8,7,6,5,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1
8290105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
4270405,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,8,8,8,9,9,10,11,12,13,13,14,13,13,12,10,9,8,7,6,5,5,5,5,4,4,4,4,4,3,3,2,2,2
2192112,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,5,5,6,6,7,8,9,9,9,10,9,9,9,9,8,8,8,7,7,7,7,7,7,8,8,8,9,9,9,10,10,10,10,10,10,10,10,9,9,9,8,8,8,8,8,9,9,8,8,7,6,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
8290107,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
7040403,6,6,6,6,6,6,7,7,7,8,8,8,8,8,8,8,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,7,7,7,6,6,5,5,5,4,4,4,4,4,5,5,5,6,6,6,6,6,5,5,5,4,4,4,3,3,3,3,2,2,2,1,1,1,1,1
12280502,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,7,8,9,9,9,10,9,9,9,9,8,8,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,8,8,7,6,5,4,3,3,2,2,3,3,3,4,4,4,4,4,4,4,4,3,3,3,2,2,2,1,1,1
14490203,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4260202,4,4,4,4,5,5,5,6,6,6,7,7,8,8,8,8,8,8,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,10,10,10,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,11,10,10,9,8,8,7,7,7,7,7,6,6,6,6,5,5,5,4,4,4,3,3,2,2,2,2
5020102,6,6,6,6,6,6,7,8,8,9,10,11,11,12,12,13,13,12,11,10,9,8,7,6,5,5,5,5,6,6,6,7,7,8,8,8,9,9,9,10,10,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,9,9,10,11,12,13,15,16,17,17,17,15,14,12,10,8,7,6,5,4,3,3,3,3,3,2,2,2,2,1,1,1
5290403,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
17510309,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16015219,10,10,10,10,10,10,10,10,10,10,10,9,8,8,7,6,6,6,7,8,9,10,11,11,11,10,10,9,9,8,8,8,9,9,9,10,10,11,11,12,12,12,12,12,12,12,12,11,11,11,10,10,10,9,9,9,8,8,8,8,8,8,9,9,10,11,11,12,12,12,12,11,11,10,10,9,9,9,8,8,8,8,8,8,7,7,6,5,4,4,3
7220103,9,9,9,9,9,10,10,11,12,12,13,13,14,14,13,13,12,12,10,9,8,7,6,6,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11,11,11,11,11,11,11,11,10,10,10,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,7,7,6,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1
1061303,3,3,3,3,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6,5,5,4,4,4,5,6,7,8,9,10,10,10,10,10,9,9,9,8,8,7,7,7,6,6,6,6,6,6,6,6,7,7,7,8,8,9,9,10,10,10,11,11,11,11,11,10,10,10,9,9,9,9,10,10,10,10,9,9,9,8,8,7,6,6,5,4,4,3,3,2,2
3013008,8,8,8,8,8,8,8,9,9,10,10,11,12,13,13,14,14,15,15,15,14,14,13,12,12,11,10,10,10,9,9,9,9,9,9,9,10,10,10,11,11,12,12,13,13,14,14,15,15,15,16,16,16,16,16,16,15,15,15,14,13,13,12,12,11,11,10,10,9,8,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3,2,2,2,1,1,1
2330418,7,7,7,7,7,7,7,7,7,8,8,8,8,9,9,9,9,9,8,8,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0
8310110,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
8330111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
4280404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
4380206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
12010110,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,4,6,8,10,12,13,14,14,14,14,13,13,12,11,11,10,9,9,8,7,7,6,6,5,5,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,5,5,5,5,5,4,4,3,3,2
4290106,7,7,7,7,8,8,9,9,10,10,10,10,9,9,8,8,7,7,8,9,10,11,12,12,12,12,11,11,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,6,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0
19220108,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,2,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
4280406,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0
